min,max,repetitions,result
200,-700,810,79.26
200,-700,860,80.47
200,-700,910,81.43
200,-700,960,80.0
200,-600,10,80.0
200,-600,60,83.33
200,-600,110,83.64
200,-600,160,87.5
200,-600,210,85.24
200,-600,260,86.15
200,-600,310,81.61
200,-600,360,83.89
200,-600,410,83.41
200,-600,460,82.83
200,-600,510,84.71
200,-600,560,82.86
200,-600,610,84.43
200,-600,660,82.58
200,-600,710,84.93
200,-600,760,84.21
200,-600,810,83.33
200,-600,860,84.42
200,-600,910,82.64
200,-600,960,83.65
200,-500,10,60.0
200,-500,60,80.0
200,-500,110,80.91
200,-500,160,85.0
200,-500,210,81.9
200,-500,260,84.62
200,-500,310,80.65
200,-500,360,84.44
200,-500,410,82.2
200,-500,460,84.57
200,-500,510,86.08
200,-500,560,86.07
200,-500,610,83.93
200,-500,660,84.39
200,-500,710,82.96
200,-500,760,85.66
200,-500,810,85.06
200,-500,860,84.65
200,-500,910,82.09
200,-500,960,85.0
200,-400,10,90.0
200,-400,60,91.67
200,-400,110,90.0
200,-400,160,91.25
200,-400,210,89.05
200,-400,260,86.92
200,-400,310,85.81
200,-400,360,84.72
200,-400,410,85.37
200,-400,460,86.52
200,-400,510,89.61
200,-400,560,86.25
200,-400,610,87.38
200,-400,660,87.12
200,-400,710,85.92
200,-400,760,84.21
200,-400,810,87.65
200,-400,860,86.51
200,-400,910,85.49
200,-400,960,86.77
200,-300,10,70.0
200,-300,60,91.67
200,-300,110,92.73
200,-300,160,92.5
200,-300,210,90.48
200,-300,260,91.54
200,-300,310,93.55
200,-300,360,91.67
200,-300,410,89.27
200,-300,460,89.13
200,-300,510,89.61
200,-300,560,93.04
200,-300,610,87.38
200,-300,660,92.73
200,-300,710,91.13
200,-300,760,90.0
200,-300,810,90.37
200,-300,860,90.81
200,-300,910,90.44
200,-300,960,91.04
200,-200,10,90.0
200,-200,60,95.0
200,-200,110,93.64
200,-200,160,95.62
200,-200,210,92.86
200,-200,260,95.0
200,-200,310,94.19
200,-200,360,93.06
200,-200,410,93.17
200,-200,460,90.87
200,-200,510,94.51
200,-200,560,92.32
200,-200,610,92.79
200,-200,660,93.48
200,-200,710,92.82
200,-200,760,93.82
200,-200,810,91.23
200,-200,860,93.02
200,-200,910,92.31
200,-200,960,93.54
200,-100,10,100.0
200,-100,60,95.0
200,-100,110,91.82
200,-100,160,86.88
200,-100,210,93.33
200,-100,260,86.92
200,-100,310,87.74
200,-100,360,90.28
200,-100,410,92.68
200,-100,460,92.61
200,-100,510,90.98
200,-100,560,89.11
200,-100,610,90.16
200,-100,660,90.3
200,-100,710,88.59
200,-100,760,89.34
200,-100,810,90.37
200,-100,860,90.47
200,-100,910,90.55
200,-100,960,90.1
200,0,10,90.0
200,0,60,83.33
200,0,110,84.55
200,0,160,83.75
200,0,210,85.71
200,0,260,82.69
200,0,310,85.81
200,0,360,83.89
200,0,410,84.88
200,0,460,85.0
200,0,510,83.14
200,0,560,83.57
200,0,610,80.49
200,0,660,82.58
200,0,710,86.48
200,0,760,87.11
200,0,810,83.09
200,0,860,82.91
200,0,910,83.96
200,0,960,85.94
200,100,10,60.0
200,100,60,68.33
200,100,110,65.45
200,100,160,73.12
200,100,210,70.95
200,100,260,72.69
200,100,310,68.71
200,100,360,71.94
200,100,410,70.98
200,100,460,72.17
200,100,510,69.02
200,100,560,73.39
200,100,610,75.08
200,100,660,71.67
200,100,710,71.41
200,100,760,72.89
200,100,810,71.85
200,100,860,68.84
200,100,910,70.11
200,100,960,70.21
200,200,10,100.0
200,200,60,100.0
200,200,110,100.0
200,200,160,100.0
200,200,210,100.0
200,200,260,100.0
200,200,310,100.0
200,200,360,100.0
200,200,410,100.0
200,200,460,100.0
200,200,510,100.0
200,200,560,100.0
200,200,610,100.0
200,200,660,100.0
200,200,710,100.0
200,200,760,100.0
200,200,810,100.0
200,200,860,100.0
200,200,910,100.0
200,200,960,100.0
200,300,10,60.0
200,300,60,78.33
200,300,110,75.45
200,300,160,71.88
200,300,210,78.1
200,300,260,77.69
200,300,310,78.06
200,300,360,76.67
200,300,410,80.0
200,300,460,77.17
200,300,510,76.47
200,300,560,75.36
200,300,610,75.25
200,300,660,77.12
200,300,710,77.75
200,300,760,77.5
200,300,810,74.32
200,300,860,77.21
200,300,910,76.59
200,300,960,74.38
200,400,10,60.0
200,400,60,66.67
200,400,110,65.45
200,400,160,73.12
200,400,210,71.43
200,400,260,77.31
200,400,310,71.94
200,400,360,75.0
200,400,410,74.63
200,400,460,73.26
200,400,510,75.1
200,400,560,71.96
200,400,610,72.13
200,400,660,76.82
200,400,710,71.97
200,400,760,71.05
200,400,810,73.95
200,400,860,73.95
200,400,910,72.64
200,400,960,76.04
200,500,10,60.0
200,500,60,70.0
200,500,110,73.64
200,500,160,81.88
200,500,210,76.67
200,500,260,78.08
200,500,310,76.77
200,500,360,80.0
200,500,410,78.54
200,500,460,78.26
200,500,510,79.02
200,500,560,78.21
200,500,610,75.57
200,500,660,76.21
200,500,710,80.14
200,500,760,78.95
200,500,810,75.93
200,500,860,76.51
200,500,910,77.03
200,500,960,77.29
200,600,10,70.0
200,600,60,88.33
200,600,110,86.36
200,600,160,78.75
200,600,210,81.43
200,600,260,82.31
200,600,310,83.87
200,600,360,80.83
200,600,410,81.46
200,600,460,79.57
200,600,510,80.39
200,600,560,82.86
200,600,610,83.77
200,600,660,80.91
200,600,710,85.21
200,600,760,81.97
200,600,810,82.96
200,600,860,80.81
200,600,910,81.1
200,600,960,81.04
200,700,10,90.0
200,700,60,63.33
200,700,110,73.64
200,700,160,83.75
200,700,210,78.57
200,700,260,77.31
200,700,310,80.32
200,700,360,81.67
200,700,410,76.59
200,700,460,77.39
200,700,510,80.78
200,700,560,82.32
200,700,610,79.34
200,700,660,80.0
200,700,710,81.13
200,700,760,79.34
200,700,810,78.64
200,700,860,80.58
200,700,910,79.34
200,700,960,79.9
200,800,10,50.0
200,800,60,81.67
200,800,110,72.73
200,800,160,78.75
200,800,210,75.71
200,800,260,77.31
200,800,310,75.16
200,800,360,76.94
200,800,410,79.76
200,800,460,75.65
200,800,510,78.04
200,800,560,73.93
200,800,610,75.25
200,800,660,79.39
200,800,710,78.73
200,800,760,78.42
200,800,810,77.04
200,800,860,76.98
200,800,910,75.16
200,800,960,75.83
200,900,10,90.0
200,900,60,70.0
200,900,110,78.18
200,900,160,74.38
200,900,210,77.14
200,900,260,78.46
200,900,310,74.19
200,900,360,77.22
200,900,410,74.88
200,900,460,76.09
200,900,510,77.84
200,900,560,71.96
200,900,610,74.75
200,900,660,72.42
200,900,710,74.37
200,900,760,76.18
200,900,810,75.06
200,900,860,76.28
200,900,910,74.4
200,900,960,73.85
300,-1000,10,100.0
300,-1000,60,81.67
300,-1000,110,74.55
300,-1000,160,76.25
300,-1000,210,82.38
300,-1000,260,83.08
300,-1000,310,82.58
300,-1000,360,79.17
300,-1000,410,81.22
300,-1000,460,84.35
300,-1000,510,79.61
300,-1000,560,81.07
300,-1000,610,81.48
300,-1000,660,82.73
300,-1000,710,83.1
300,-1000,760,81.71
300,-1000,810,79.14
300,-1000,860,80.0
300,-1000,910,81.76
300,-1000,960,81.88
300,-900,10,90.0
300,-900,60,83.33
300,-900,110,88.18
300,-900,160,81.25
300,-900,210,79.52
300,-900,260,81.92
300,-900,310,80.0
300,-900,360,83.33
300,-900,410,81.71
300,-900,460,81.3
300,-900,510,81.18
300,-900,560,81.96
300,-900,610,81.97
300,-900,660,81.67
300,-900,710,80.99
300,-900,760,83.95
300,-900,810,82.35
300,-900,860,80.35
300,-900,910,82.97
300,-900,960,82.71
300,-800,10,100.0
300,-800,60,76.67
300,-800,110,76.36
300,-800,160,83.75
300,-800,210,82.86
300,-800,260,88.46
300,-800,310,79.35
300,-800,360,85.56
300,-800,410,83.41
300,-800,460,83.26
300,-800,510,80.0
300,-800,560,82.68
300,-800,610,84.92
300,-800,660,82.12
300,-800,710,82.68
300,-800,760,81.32
300,-800,810,80.37
300,-800,860,80.93
300,-800,910,83.3
300,-800,960,82.29
300,-700,10,70.0
300,-700,60,85.0
300,-700,110,85.45
300,-700,160,81.25
300,-700,210,87.62
300,-700,260,82.31
300,-700,310,81.29
300,-700,360,86.94
300,-700,410,89.51
300,-700,460,83.48
300,-700,510,84.12
300,-700,560,86.07
300,-700,610,84.92
300,-700,660,85.45
300,-700,710,84.08
300,-700,760,85.26
300,-700,810,82.59
300,-700,860,84.3
300,-700,910,85.16
300,-700,960,85.83
300,-600,10,100.0
300,-600,60,91.67
300,-600,110,86.36
300,-600,160,82.5
300,-600,210,86.67
300,-600,260,88.85
300,-600,310,88.71
300,-600,360,89.17
300,-600,410,87.07
300,-600,460,85.43
300,-600,510,89.02
300,-600,560,88.93
300,-600,610,86.07
300,-600,660,87.42
300,-600,710,88.45
300,-600,760,88.95
300,-600,810,88.4
300,-600,860,86.98
300,-600,910,86.81
300,-600,960,86.88
300,-500,10,90.0
300,-500,60,86.67
300,-500,110,93.64
300,-500,160,90.0
300,-500,210,91.9
300,-500,260,90.77
300,-500,310,92.58
300,-500,360,89.72
300,-500,410,89.02
300,-500,460,86.74
300,-500,510,90.2
300,-500,560,89.82
300,-500,610,90.66
300,-500,660,90.76
300,-500,710,90.85
300,-500,760,91.18
300,-500,810,89.63
300,-500,860,88.84
300,-500,910,91.1
300,-500,960,91.35
300,-400,10,80.0
300,-400,60,93.33
300,-400,110,90.91
300,-400,160,93.75
300,-400,210,94.76
300,-400,260,93.85
300,-400,310,89.68
300,-400,360,92.22
300,-400,410,90.49
300,-400,460,91.96
300,-400,510,93.73
300,-400,560,92.14
300,-400,610,91.48
300,-400,660,92.88
300,-400,710,92.68
300,-400,760,90.92
300,-400,810,92.47
300,-400,860,91.16
300,-400,910,92.42
300,-400,960,90.1
300,-300,10,100.0
300,-300,60,93.33
300,-300,110,94.55
300,-300,160,91.88
300,-300,210,93.81
300,-300,260,92.31
300,-300,310,92.26
300,-300,360,91.67
300,-300,410,90.98
300,-300,460,92.17
300,-300,510,90.2
300,-300,560,92.68
300,-300,610,92.46
300,-300,660,92.58
300,-300,710,92.11
300,-300,760,92.89
300,-300,810,92.59
300,-300,860,92.91
300,-300,910,91.54
300,-300,960,91.98
300,-200,10,100.0
300,-200,60,80.0
300,-200,110,90.91
300,-200,160,90.62
300,-200,210,92.38
300,-200,260,86.54
300,-200,310,86.13
300,-200,360,91.11
300,-200,410,89.76
300,-200,460,90.87
300,-200,510,91.76
300,-200,560,89.29
300,-200,610,88.52
300,-200,660,89.85
300,-200,710,90.28
300,-200,760,90.39
300,-200,810,90.0
300,-200,860,91.74
300,-200,910,89.89
300,-200,960,89.69
300,-100,10,100.0
300,-100,60,95.0
300,-100,110,90.0
300,-100,160,90.0
300,-100,210,87.62
300,-100,260,89.62
300,-100,310,89.68
300,-100,360,88.61
300,-100,410,88.78
300,-100,460,87.83
300,-100,510,90.0
300,-100,560,87.14
300,-100,610,88.03
300,-100,660,88.94
300,-100,710,86.34
300,-100,760,87.89
300,-100,810,87.28
300,-100,860,85.81
300,-100,910,86.92
300,-100,960,88.02
300,0,10,90.0
300,0,60,86.67
300,0,110,80.0
300,0,160,82.5
300,0,210,85.24
300,0,260,80.38
300,0,310,81.61
300,0,360,83.61
300,0,410,84.88
300,0,460,86.96
300,0,510,81.96
300,0,560,81.79
300,0,610,82.79
300,0,660,83.48
300,0,710,84.93
300,0,760,83.16
300,0,810,80.49
300,0,860,85.7
300,0,910,81.43
300,0,960,83.33
300,100,10,90.0
300,100,60,81.67
300,100,110,84.55
300,100,160,75.62
300,100,210,80.95
300,100,260,78.85
300,100,310,81.61
300,100,360,77.22
300,100,410,80.49
300,100,460,78.48
300,100,510,79.8
300,100,560,79.64
300,100,610,77.21
300,100,660,79.09
300,100,710,78.45
300,100,760,78.95
300,100,810,80.99
300,100,860,80.93
300,100,910,79.78
300,100,960,78.02
300,200,10,80.0
300,200,60,78.33
300,200,110,72.73
300,200,160,75.62
300,200,210,73.81
300,200,260,80.0
300,200,310,78.06
300,200,360,76.67
300,200,410,74.39
300,200,460,75.65
300,200,510,78.63
300,200,560,80.36
300,200,610,79.84
300,200,660,78.94
300,200,710,78.73
300,200,760,79.74
300,200,810,80.0
300,200,860,77.44
300,200,910,79.23
300,200,960,76.46
300,300,10,100.0
300,300,60,100.0
300,300,110,100.0
300,300,160,100.0
300,300,210,100.0
300,300,260,100.0
300,300,310,100.0
300,300,360,100.0
300,300,410,100.0
300,300,460,100.0
300,300,510,100.0
300,300,560,100.0
300,300,610,100.0
300,300,660,100.0
300,300,710,100.0
300,300,760,100.0
300,300,810,100.0
300,300,860,100.0
300,300,910,100.0
300,300,960,100.0
300,400,10,90.0
300,400,60,71.67
300,400,110,70.91
300,400,160,76.88
300,400,210,73.33
300,400,260,80.38
300,400,310,79.68
300,400,360,73.89
300,400,410,76.83
300,400,460,76.52
300,400,510,76.47
300,400,560,76.25
300,400,610,76.07
300,400,660,76.97
300,400,710,77.61
300,400,760,73.29
300,400,810,75.56
300,400,860,75.58
300,400,910,79.67
300,400,960,74.69
300,500,10,80.0
300,500,60,85.0
300,500,110,80.0
300,500,160,90.0
300,500,210,81.43
300,500,260,76.92
300,500,310,80.65
300,500,360,84.17
300,500,410,82.44
300,500,460,78.48
300,500,510,83.92
300,500,560,85.0
300,500,610,80.49
300,500,660,83.79
300,500,710,80.85
300,500,760,82.24
300,500,810,82.72
300,500,860,82.91
300,500,910,83.96
300,500,960,80.94
300,600,10,90.0
300,600,60,83.33
300,600,110,79.09
300,600,160,81.88
300,600,210,81.43
300,600,260,85.77
300,600,310,83.23
300,600,360,82.5
300,600,410,80.0
300,600,460,83.48
300,600,510,83.14
300,600,560,79.46
300,600,610,81.48
300,600,660,81.52
300,600,710,83.52
300,600,760,82.5
300,600,810,83.83
300,600,860,81.51
300,600,910,80.33
300,600,960,83.33
300,700,10,80.0
300,700,60,81.67
300,700,110,86.36
300,700,160,78.75
300,700,210,81.43
300,700,260,75.38
300,700,310,76.13
300,700,360,77.5
300,700,410,80.24
300,700,460,78.26
300,700,510,79.61
300,700,560,75.54
300,700,610,77.7
300,700,660,78.79
300,700,710,77.46
300,700,760,78.03
300,700,810,78.77
300,700,860,80.81
300,700,910,77.69
300,700,960,77.71
300,800,10,90.0
300,800,60,75.0
300,800,110,78.18
300,800,160,76.25
300,800,210,77.14
300,800,260,78.46
300,800,310,79.68
300,800,360,79.72
300,800,410,79.27
300,800,460,76.3
300,800,510,78.04
300,800,560,75.71
300,800,610,74.92
300,800,660,78.79
300,800,710,74.23
300,800,760,75.79
300,800,810,74.07
300,800,860,76.51
300,800,910,74.62
300,800,960,74.58
300,900,10,80.0
300,900,60,83.33
300,900,110,76.36
300,900,160,76.88
300,900,210,76.67
300,900,260,76.92
300,900,310,75.16
300,900,360,80.83
300,900,410,75.37
300,900,460,78.48
300,900,510,70.39
300,900,560,74.46
300,900,610,75.08
300,900,660,77.58
300,900,710,76.06
300,900,760,74.61
300,900,810,73.83
300,900,860,76.98
300,900,910,76.37
300,900,960,75.73
400,-1000,10,90.0
400,-1000,60,88.33
400,-1000,110,79.09
400,-1000,160,88.12
400,-1000,210,88.1
400,-1000,260,85.0
400,-1000,310,84.84
400,-1000,360,86.11
400,-1000,410,82.2
400,-1000,460,82.39
400,-1000,510,83.53
400,-1000,560,86.79
400,-1000,610,85.9
400,-1000,660,84.39
400,-1000,710,83.24
400,-1000,760,83.82
400,-1000,810,84.44
400,-1000,860,83.84
400,-1000,910,84.84
400,-1000,960,83.65
400,-900,10,100.0
400,-900,60,86.67
400,-900,110,83.64
400,-900,160,86.25
400,-900,210,88.57
400,-900,260,85.38
400,-900,310,84.84
400,-900,360,82.5
400,-900,410,82.93
400,-900,460,84.78
400,-900,510,84.31
400,-900,560,83.39
400,-900,610,85.41
400,-900,660,87.27
400,-900,710,84.08
400,-900,760,85.66
400,-900,810,85.31
400,-900,860,85.81
400,-900,910,84.84
400,-900,960,85.62
400,-800,10,100.0
400,-800,60,86.67
400,-800,110,84.55
400,-800,160,87.5
400,-800,210,88.57
400,-800,260,86.54
400,-800,310,89.35
400,-800,360,85.0
400,-800,410,85.85
400,-800,460,85.87
400,-800,510,86.27
400,-800,560,89.11
400,-800,610,85.9
400,-800,660,85.91
400,-800,710,86.06
400,-800,760,85.66
400,-800,810,87.65
400,-800,860,86.51
400,-800,910,84.18
400,-800,960,86.98
400,-700,10,90.0
400,-700,60,90.0
400,-700,110,90.0
400,-700,160,83.75
400,-700,210,90.48
400,-700,260,86.15
400,-700,310,88.71
400,-700,360,90.0
400,-700,410,87.07
400,-700,460,86.74
400,-700,510,87.84
400,-700,560,88.57
400,-700,610,88.03
400,-700,660,90.61
400,-700,710,87.61
400,-700,760,86.97
400,-700,810,86.79
400,-700,860,88.02
400,-700,910,87.47
400,-700,960,88.33
400,-600,10,90.0
400,-600,60,90.0
400,-600,110,91.82
400,-600,160,88.75
400,-600,210,89.05
400,-600,260,90.38
400,-600,310,90.0
400,-600,360,92.78
400,-600,410,92.93
400,-600,460,91.74
400,-600,510,90.78
400,-600,560,91.43
400,-600,610,90.0
400,-600,660,90.3
400,-600,710,90.99
400,-600,760,90.0
400,-600,810,91.23
400,-600,860,89.3
400,-600,910,90.88
400,-600,960,90.73
400,-500,10,80.0
400,-500,60,91.67
400,-500,110,94.55
400,-500,160,94.38
400,-500,210,92.38
400,-500,260,91.54
400,-500,310,91.61
400,-500,360,94.17
400,-500,410,91.95
400,-500,460,92.39
400,-500,510,91.18
400,-500,560,93.21
400,-500,610,92.13
400,-500,660,94.55
400,-500,710,94.23
400,-500,760,91.84
400,-500,810,92.84
400,-500,860,93.37
400,-500,910,92.09
400,-500,960,91.88
400,-400,10,90.0
400,-400,60,91.67
400,-400,110,96.36
400,-400,160,91.88
400,-400,210,91.9
400,-400,260,90.0
400,-400,310,93.55
400,-400,360,94.17
400,-400,410,94.15
400,-400,460,93.26
400,-400,510,91.76
400,-400,560,94.82
400,-400,610,91.97
400,-400,660,92.42
400,-400,710,93.38
400,-400,760,92.5
400,-400,810,92.84
400,-400,860,93.84
400,-400,910,93.3
400,-400,960,91.77
400,-300,10,100.0
400,-300,60,91.67
400,-300,110,93.64
400,-300,160,91.25
400,-300,210,93.33
400,-300,260,90.0
400,-300,310,91.61
400,-300,360,92.22
400,-300,410,90.24
400,-300,460,91.96
400,-300,510,89.61
400,-300,560,92.86
400,-300,610,90.98
400,-300,660,91.97
400,-300,710,91.27
400,-300,760,91.32
400,-300,810,91.98
400,-300,860,91.74
400,-300,910,91.43
400,-300,960,92.71
400,-200,10,80.0
400,-200,60,88.33
400,-200,110,85.45
400,-200,160,90.0
400,-200,210,92.86
400,-200,260,89.23
400,-200,310,88.06
400,-200,360,90.28
400,-200,410,87.56
400,-200,460,90.43
400,-200,510,89.8
400,-200,560,90.54
400,-200,610,89.02
400,-200,660,90.91
400,-200,710,90.99
400,-200,760,87.89
400,-200,810,92.59
400,-200,860,92.09
400,-200,910,91.1
400,-200,960,90.0
400,-100,10,80.0
400,-100,60,91.67
400,-100,110,89.09
400,-100,160,90.0
400,-100,210,86.67
400,-100,260,83.85
400,-100,310,88.71
400,-100,360,83.89
400,-100,410,89.02
400,-100,460,85.87
400,-100,510,87.25
400,-100,560,85.36
400,-100,610,88.03
400,-100,660,86.97
400,-100,710,87.89
400,-100,760,85.92
400,-100,810,87.53
400,-100,860,85.93
400,-100,910,87.14
400,-100,960,89.48
400,0,10,60.0
400,0,60,86.67
400,0,110,90.91
400,0,160,81.88
400,0,210,84.76
400,0,260,84.62
400,0,310,82.26
400,0,360,83.33
400,0,410,82.93
400,0,460,81.96
400,0,510,83.33
400,0,560,83.93
400,0,610,85.08
400,0,660,83.18
400,0,710,84.23
400,0,760,83.42
400,0,810,84.07
400,0,860,84.19
400,0,910,84.62
400,0,960,85.31
400,100,10,80.0
400,100,60,71.67
400,100,110,69.09
400,100,160,80.0
400,100,210,77.14
400,100,260,81.15
400,100,310,72.9
400,100,360,73.89
400,100,410,72.44
400,100,460,74.78
400,100,510,78.04
400,100,560,78.04
400,100,610,74.92
400,100,660,75.45
400,100,710,74.08
400,100,760,75.66
400,100,810,76.67
400,100,860,76.51
400,100,910,76.92
400,100,960,76.67
400,200,10,70.0
400,200,60,73.33
400,200,110,73.64
400,200,160,68.75
400,200,210,69.05
400,200,260,66.92
400,200,310,72.58
400,200,360,72.5
400,200,410,69.02
400,200,460,72.61
400,200,510,71.96
400,200,560,71.79
400,200,610,71.64
400,200,660,69.55
400,200,710,71.97
400,200,760,70.39
400,200,810,71.48
400,200,860,69.65
400,200,910,71.32
400,200,960,71.35
400,300,10,30.0
400,300,60,76.67
400,300,110,83.64
400,300,160,80.62
400,300,210,75.71
400,300,260,76.54
400,300,310,79.68
400,300,360,76.67
400,300,410,79.02
400,300,460,74.57
400,300,510,76.08
400,300,560,81.43
400,300,610,77.54
400,300,660,76.21
400,300,710,77.89
400,300,760,76.58
400,300,810,74.69
400,300,860,78.6
400,300,910,75.71
400,300,960,76.35
400,400,10,100.0
400,400,60,100.0
400,400,110,100.0
400,400,160,100.0
400,400,210,100.0
400,400,260,100.0
400,400,310,100.0
400,400,360,100.0
400,400,410,100.0
400,400,460,100.0
400,400,510,100.0
400,400,560,100.0
400,400,610,100.0
400,400,660,100.0
400,400,710,100.0
400,400,760,100.0
400,400,810,100.0
400,400,860,100.0
400,400,910,100.0
400,400,960,100.0
400,500,10,80.0
400,500,60,88.33
400,500,110,79.09
400,500,160,80.0
400,500,210,81.9
400,500,260,82.31
400,500,310,78.06
400,500,360,80.0
400,500,410,82.44
400,500,460,82.39
400,500,510,80.78
400,500,560,83.93
400,500,610,82.3
400,500,660,80.76
400,500,710,81.55
400,500,760,81.45
400,500,810,78.77
400,500,860,81.51
400,500,910,81.1
400,500,960,80.73
400,600,10,70.0
400,600,60,76.67
400,600,110,80.0
400,600,160,79.38
400,600,210,78.1
400,600,260,74.62
400,600,310,76.77
400,600,360,74.44
400,600,410,77.8
400,600,460,77.61
400,600,510,77.25
400,600,560,79.46
400,600,610,76.39
400,600,660,76.21
400,600,710,78.45
400,600,760,76.58
400,600,810,78.4
400,600,860,77.67
400,600,910,77.14
400,600,960,75.73
400,700,10,70.0
400,700,60,65.0
400,700,110,72.73
400,700,160,78.12
400,700,210,71.43
400,700,260,74.62
400,700,310,73.87
400,700,360,71.39
400,700,410,76.34
400,700,460,74.13
400,700,510,72.75
400,700,560,76.43
400,700,610,70.33
400,700,660,75.15
400,700,710,69.58
400,700,760,68.82
400,700,810,73.58
400,700,860,68.14
400,700,910,74.07
400,700,960,72.08
400,800,10,70.0
400,800,60,78.33
400,800,110,71.82
400,800,160,71.88
400,800,210,71.9
400,800,260,70.0
400,800,310,70.65
400,800,360,74.72
400,800,410,72.68
400,800,460,70.43
400,800,510,74.51
400,800,560,73.04
400,800,610,73.11
400,800,660,74.7
400,800,710,71.97
400,800,760,73.68
400,800,810,74.94
400,800,860,73.6
400,800,910,74.62
400,800,960,73.75
400,900,10,70.0
400,900,60,80.0
400,900,110,69.09
400,900,160,78.75
400,900,210,73.33
400,900,260,78.08
400,900,310,72.9
400,900,360,79.17
400,900,410,76.1
400,900,460,76.3
400,900,510,75.69
400,900,560,76.07
400,900,610,77.21
400,900,660,74.7
400,900,710,75.35
400,900,760,74.08
400,900,810,76.42
400,900,860,78.37
400,900,910,76.48
400,900,960,75.1
500,-1000,10,80.0
500,-1000,60,86.67
500,-1000,110,86.36
500,-1000,160,89.38
500,-1000,210,90.0
500,-1000,260,83.85
500,-1000,310,89.03
500,-1000,360,88.33
500,-1000,410,85.12
500,-1000,460,89.57
500,-1000,510,85.69
500,-1000,560,86.79
500,-1000,610,88.52
500,-1000,660,87.73
500,-1000,710,89.44
500,-1000,760,86.97
500,-1000,810,85.8
500,-1000,860,87.09
500,-1000,910,89.01
500,-1000,960,88.85
500,-900,10,80.0
500,-900,60,85.0
500,-900,110,87.27
500,-900,160,86.88
500,-900,210,87.14
500,-900,260,87.69
500,-900,310,87.1
500,-900,360,88.06
500,-900,410,91.46
500,-900,460,89.13
500,-900,510,89.22
500,-900,560,91.07
500,-900,610,87.7
500,-900,660,88.94
500,-900,710,90.0
500,-900,760,88.29
500,-900,810,90.62
500,-900,860,87.67
500,-900,910,88.13
500,-900,960,86.77
500,-800,10,80.0
500,-800,60,83.33
500,-800,110,92.73
500,-800,160,93.12
500,-800,210,88.57
500,-800,260,91.15
500,-800,310,89.03
500,-800,360,88.61
500,-800,410,89.51
500,-800,460,90.43
500,-800,510,92.16
500,-800,560,88.39
500,-800,610,90.33
500,-800,660,90.0
500,-800,710,90.7
500,-800,760,90.53
500,-800,810,88.4
500,-800,860,90.81
500,-800,910,91.54
500,-800,960,88.65
500,-700,10,100.0
500,-700,60,95.0
500,-700,110,92.73
500,-700,160,91.25
500,-700,210,90.95
500,-700,260,93.46
500,-700,310,92.26
500,-700,360,90.83
500,-700,410,91.95
500,-700,460,93.26
500,-700,510,92.94
500,-700,560,93.21
500,-700,610,91.64
500,-700,660,92.12
500,-700,710,91.97
500,-700,760,91.58
500,-700,810,93.58
500,-700,860,90.35
500,-700,910,90.99
500,-700,960,92.08
500,-600,10,90.0
500,-600,60,98.33
500,-600,110,92.73
500,-600,160,91.25
500,-600,210,96.19
500,-600,260,93.08
500,-600,310,92.26
500,-600,360,92.22
500,-600,410,91.46
500,-600,460,92.39
500,-600,510,92.55
500,-600,560,92.32
500,-600,610,92.3
500,-600,660,92.42
500,-600,710,93.66
500,-600,760,93.03
500,-600,810,93.09
500,-600,860,92.79
500,-600,910,90.99
500,-600,960,93.65
500,-500,10,80.0
500,-500,60,86.67
500,-500,110,93.64
500,-500,160,95.0
500,-500,210,95.71
500,-500,260,95.0
500,-500,310,94.19
500,-500,360,92.78
500,-500,410,93.17
500,-500,460,93.48
500,-500,510,93.92
500,-500,560,92.86
500,-500,610,93.44
500,-500,660,92.88
500,-500,710,92.96
500,-500,760,92.63
500,-500,810,92.72
500,-500,860,93.72
500,-500,910,92.86
500,-500,960,92.4
500,-400,10,80.0
500,-400,60,91.67
500,-400,110,91.82
500,-400,160,90.0
500,-400,210,89.52
500,-400,260,94.23
500,-400,310,93.23
500,-400,360,93.89
500,-400,410,93.17
500,-400,460,92.39
500,-400,510,92.75
500,-400,560,90.54
500,-400,610,90.66
500,-400,660,92.42
500,-400,710,94.51
500,-400,760,91.32
500,-400,810,92.72
500,-400,860,92.21
500,-400,910,94.51
500,-400,960,92.4
500,-300,10,100.0
500,-300,60,90.0
500,-300,110,91.82
500,-300,160,90.62
500,-300,210,91.9
500,-300,260,87.31
500,-300,310,91.29
500,-300,360,91.94
500,-300,410,90.0
500,-300,460,92.39
500,-300,510,92.55
500,-300,560,91.25
500,-300,610,90.49
500,-300,660,90.15
500,-300,710,91.69
500,-300,760,91.32
500,-300,810,92.22
500,-300,860,88.84
500,-300,910,91.65
500,-300,960,91.67
500,-200,10,90.0
500,-200,60,95.0
500,-200,110,85.45
500,-200,160,86.25
500,-200,210,92.86
500,-200,260,89.62
500,-200,310,90.97
500,-200,360,88.61
500,-200,410,89.76
500,-200,460,87.61
500,-200,510,91.18
500,-200,560,91.07
500,-200,610,88.36
500,-200,660,88.94
500,-200,710,88.17
500,-200,760,89.74
500,-200,810,91.36
500,-200,860,89.65
500,-200,910,87.47
500,-200,960,90.31
500,-100,10,90.0
500,-100,60,95.0
500,-100,110,85.45
500,-100,160,90.62
500,-100,210,87.62
500,-100,260,90.38
500,-100,310,86.77
500,-100,360,87.22
500,-100,410,89.27
500,-100,460,87.61
500,-100,510,88.82
500,-100,560,89.46
500,-100,610,86.23
500,-100,660,88.18
500,-100,710,85.92
500,-100,760,89.08
